1403,232,243,児童指導員,IPD_04_01_001,現実的,適性,64,3.000,0.151,2.704,3.296,0,0,2019,就業者(Webモニター)
1404,232,243,児童指導員,IPD_04_01_002,研究的,適性,64,3.047,0.148,2.756,3.338,0,0,2019,就業者(Webモニター)
1405,232,243,児童指導員,IPD_04_01_003,芸術的,適性,64,3.031,0.144,2.748,3.314,0,0,2019,就業者(Webモニター)
1406,232,243,児童指導員,IPD_04_01_004,社会的,適性,64,3.531,0.157,3.223,3.840,0,0,2019,就業者(Webモニター)
1407,232,243,児童指導員,IPD_04_01_005,企業的,適性,64,3.078,0.132,2.819,3.337,0,0,2019,就業者(Webモニター)
1408,232,243,児童指導員,IPD_04_01_006,慣習的,適性,64,2.906,0.140,2.631,3.181,0,0,2019,就業者(Webモニター)
1409,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_001,現実的,適性,57,2.807,0.153,2.507,3.107,0,0,2019,就業者(Webモニター)
1410,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_002,研究的,適性,57,2.825,0.162,2.506,3.143,0,0,2019,就業者(Webモニター)
1411,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_003,芸術的,適性,57,2.702,0.148,2.412,2.992,0,0,2019,就業者(Webモニター)
1412,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_004,社会的,適性,57,3.228,0.197,2.842,3.614,0,0,2019,就業者(Webモニター)
1413,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_005,企業的,適性,57,2.947,0.155,2.643,3.251,0,0,2019,就業者(Webモニター)
1414,233,244,障害者福祉施設指導専門員（生活支援員、就労支援員等）,IPD_04_01_006,慣習的,適性,57,2.860,0.131,2.603,3.117,0,0,2019,就業者(Webモニター)
1415,234,245,老人福祉施設生活相談員,IPD_04_01_001,現実的,適性,54,2.907,0.152,2.609,3.206,0,0,2019,就業者(Webモニター)
1416,234,245,老人福祉施設生活相談員,IPD_04_01_002,研究的,適性,54,3.148,0.133,2.887,3.409,0,0,2019,就業者(Webモニター)
1417,234,245,老人福祉施設生活相談員,IPD_04_01_003,芸術的,適性,54,3.000,0.140,2.726,3.274,0,0,2019,就業者(Webモニター)
1418,234,245,老人福祉施設生活相談員,IPD_04_01_004,社会的,適性,54,3.648,0.161,3.332,3.964,0,0,2019,就業者(Webモニター)
1419,234,245,老人福祉施設生活相談員,IPD_04_01_005,企業的,適性,54,3.148,0.133,2.887,3.409,0,0,2019,就業者(Webモニター)
1420,234,245,老人福祉施設生活相談員,IPD_04_01_006,慣習的,適性,54,3.167,0.117,2.936,3.397,0,0,2019,就業者(Webモニター)
1421,235,246,看護助手,IPD_04_01_001,現実的,適性,60,3.133,0.147,2.844,3.422,0,0,2019,就業者(Webモニター)
1422,235,246,看護助手,IPD_04_01_002,研究的,適性,60,2.633,0.141,2.358,2.909,0,0,2019,就業者(Webモニター)
1423,235,246,看護助手,IPD_04_01_003,芸術的,適性,60,2.583,0.135,2.319,2.848,0,0,2019,就業者(Webモニター)
1424,235,246,看護助手,IPD_04_01_004,社会的,適性,60,3.617,0.176,3.271,3.962,0,0,2019,就業者(Webモニター)
1425,235,246,看護助手,IPD_04_01_005,企業的,適性,60,2.567,0.137,2.298,2.836,0,0,2019,就業者(Webモニター)
1426,235,246,看護助手,IPD_04_01_006,慣習的,適性,60,3.200,0.154,2.899,3.501,0,0,2019,就業者(Webモニター)
1427,236,250,起業、創業,IPD_04_01_001,現実的,適性,53,2.925,0.194,2.544,3.305,0,0,2019,就業者(Webモニター)
1428,236,250,起業、創業,IPD_04_01_002,研究的,適性,53,2.887,0.176,2.542,3.232,0,0,2019,就業者(Webモニター)
1429,236,250,起業、創業,IPD_04_01_003,芸術的,適性,53,2.623,0.189,2.252,2.993,0,0,2019,就業者(Webモニター)
1430,236,250,起業、創業,IPD_04_01_004,社会的,適性,53,3.377,0.177,3.030,3.724,0,0,2019,就業者(Webモニター)
1431,236,250,起業、創業,IPD_04_01_005,企業的,適性,53,3.132,0.168,2.802,3.462,0,0,2019,就業者(Webモニター)
1432,236,250,起業、創業,IPD_04_01_006,慣習的,適性,53,2.906,0.155,2.601,3.210,0,0,2019,就業者(Webモニター)
1433,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_001,現実的,適性,48,2.833,0.196,2.449,3.217,0,0,2019,就業者(Webモニター)
1434,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_002,研究的,適性,48,2.813,0.157,2.506,3.119,0,0,2019,就業者(Webモニター)
1435,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_003,芸術的,適性,48,2.563,0.171,2.228,2.897,0,0,2019,就業者(Webモニター)
1436,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_004,社会的,適性,48,3.000,0.171,2.665,3.335,0,0,2019,就業者(Webモニター)
1437,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_005,企業的,適性,48,2.833,0.187,2.467,3.199,0,0,2019,就業者(Webモニター)
1438,237,251,鋳造工/鋳造設備オペレーター,IPD_04_01_006,慣習的,適性,48,2.917,0.168,2.587,3.246,0,0,2019,就業者(Webモニター)
1439,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_001,現実的,適性,47,2.596,0.174,2.255,2.936,0,0,2019,就業者(Webモニター)
1440,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_002,研究的,適性,47,2.638,0.156,2.332,2.945,0,0,2019,就業者(Webモニター)
1441,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_003,芸術的,適性,47,2.532,0.129,2.280,2.784,0,0,2019,就業者(Webモニター)
1442,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_004,社会的,適性,47,2.702,0.121,2.464,2.940,0,0,2019,就業者(Webモニター)
1443,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_005,企業的,適性,47,2.553,0.117,2.324,2.783,0,0,2019,就業者(Webモニター)
1444,238,252,鍛造工/鍛造設備オペレーター,IPD_04_01_006,慣習的,適性,47,2.681,0.146,2.394,2.967,0,0,2019,就業者(Webモニター)
1445,239,253,金型工,IPD_04_01_001,現実的,適性,61,3.639,0.148,3.349,3.929,0,0,2019,就業者(Webモニター)
1446,239,253,金型工,IPD_04_01_002,研究的,適性,61,3.262,0.128,3.012,3.513,0,0,2019,就業者(Webモニター)
1447,239,253,金型工,IPD_04_01_003,芸術的,適性,61,2.656,0.140,2.381,2.930,0,0,2019,就業者(Webモニター)
1448,239,253,金型工,IPD_04_01_004,社会的,適性,61,2.869,0.133,2.608,3.130,0,0,2019,就業者(Webモニター)
1449,239,253,金型工,IPD_04_01_005,企業的,適性,61,2.803,0.134,2.541,3.066,0,0,2019,就業者(Webモニター)
1450,239,253,金型工,IPD_04_01_006,慣習的,適性,61,3.033,0.130,2.778,3.288,0,0,2019,就業者(Webモニター)
1451,240,254,金属プレス工,IPD_04_01_001,現実的,適性,49,3.327,0.181,2.972,3.681,0,0,2019,就業者(Webモニター)
1452,240,254,金属プレス工,IPD_04_01_002,研究的,適性,49,2.776,0.155,2.472,3.079,0,0,2019,就業者(Webモニター)
1453,240,254,金属プレス工,IPD_04_01_003,芸術的,適性,49,2.531,0.137,2.262,2.799,0,0,2019,就業者(Webモニター)
1454,240,254,金属プレス工,IPD_04_01_004,社会的,適性,49,2.735,0.154,2.433,3.036,0,0,2019,就業者(Webモニター)
1455,240,254,金属プレス工,IPD_04_01_005,企業的,適性,49,2.796,0.146,2.510,3.082,0,0,2019,就業者(Webモニター)
1456,240,254,金属プレス工,IPD_04_01_006,慣習的,適性,49,2.918,0.162,2.601,3.236,0,0,2019,就業者(Webモニター)
1457,241,255,溶接工,IPD_04_01_001,現実的,適性,58,3.448,0.137,3.179,3.717,0,0,2019,就業者(Webモニター)
1458,241,255,溶接工,IPD_04_01_002,研究的,適性,58,3.000,0.107,2.790,3.210,0,0,2019,就業者(Webモニター)
1459,241,255,溶接工,IPD_04_01_003,芸術的,適性,58,2.586,0.102,2.387,2.785,0,0,2019,就業者(Webモニター)
1460,241,255,溶接工,IPD_04_01_004,社会的,適性,58,2.776,0.102,2.577,2.975,0,0,2019,就業者(Webモニター)
1461,241,255,溶接工,IPD_04_01_005,企業的,適性,58,2.793,0.117,2.563,3.023,0,0,2019,就業者(Webモニター)
1462,241,255,溶接工,IPD_04_01_006,慣習的,適性,58,3.000,0.130,2.745,3.255,0,0,2019,就業者(Webモニター)
1463,242,256,NC工作機械オペレーター,IPD_04_01_001,現実的,適性,63,3.429,0.169,3.098,3.760,0,0,2019,就業者(Webモニター)
1464,242,256,NC工作機械オペレーター,IPD_04_01_002,研究的,適性,63,2.905,0.139,2.632,3.177,0,0,2019,就業者(Webモニター)
1465,242,256,NC工作機械オペレーター,IPD_04_01_003,芸術的,適性,63,2.556,0.141,2.279,2.832,0,0,2019,就業者(Webモニター)
1466,242,256,NC工作機械オペレーター,IPD_04_01_004,社会的,適性,63,2.508,0.128,2.258,2.758,0,0,2019,就業者(Webモニター)
1467,242,256,NC工作機械オペレーター,IPD_04_01_005,企業的,適性,63,2.571,0.141,2.295,2.847,0,0,2019,就業者(Webモニター)
1468,242,256,NC工作機械オペレーター,IPD_04_01_006,慣習的,適性,63,2.968,0.139,2.695,3.242,0,0,2019,就業者(Webモニター)
1469,243,257,めっき工,IPD_04_01_001,現実的,適性,55,3.200,0.173,2.861,3.539,0,0,2019,就業者(Webモニター)
1470,243,257,めっき工,IPD_04_01_002,研究的,適性,55,2.982,0.171,2.646,3.317,0,0,2019,就業者(Webモニター)
1471,243,257,めっき工,IPD_04_01_003,芸術的,適性,55,2.236,0.144,1.953,2.519,0,0,2019,就業者(Webモニター)
1472,243,257,めっき工,IPD_04_01_004,社会的,適性,55,2.545,0.144,2.263,2.828,0,0,2019,就業者(Webモニター)
1473,243,257,めっき工,IPD_04_01_005,企業的,適性,55,2.564,0.149,2.273,2.855,0,0,2019,就業者(Webモニター)
1474,243,257,めっき工,IPD_04_01_006,慣習的,適性,55,2.964,0.158,2.654,3.273,0,0,2019,就業者(Webモニター)
1475,244,258,非鉄金属製錬技術者,IPD_04_01_001,現実的,適性,44,3.045,0.175,2.703,3.388,0,0,2019,就業者(Webモニター)
1476,244,258,非鉄金属製錬技術者,IPD_04_01_002,研究的,適性,44,3.182,0.160,2.868,3.496,0,0,2019,就業者(Webモニター)
1477,244,258,非鉄金属製錬技術者,IPD_04_01_003,芸術的,適性,44,2.705,0.140,2.430,2.979,0,0,2019,就業者(Webモニター)
1478,244,258,非鉄金属製錬技術者,IPD_04_01_004,社会的,適性,44,2.841,0.159,2.529,3.153,0,0,2019,就業者(Webモニター)
1479,244,258,非鉄金属製錬技術者,IPD_04_01_005,企業的,適性,44,3.023,0.147,2.734,3.311,0,0,2019,就業者(Webモニター)
1480,244,258,非鉄金属製錬技術者,IPD_04_01_006,慣習的,適性,44,2.977,0.144,2.696,3.259,0,0,2019,就業者(Webモニター)
1481,245,260,非破壊検査技術者,IPD_04_01_001,現実的,適性,56,3.286,0.148,2.996,3.576,1,0,2019,就業者(Webモニター)
1482,245,260,非破壊検査技術者,IPD_04_01_002,研究的,適性,56,3.054,0.137,2.786,3.321,1,0,2019,就業者(Webモニター)
1483,245,260,非破壊検査技術者,IPD_04_01_003,芸術的,適性,56,2.518,0.136,2.252,2.784,1,0,2019,就業者(Webモニター)
1484,245,260,非破壊検査技術者,IPD_04_01_004,社会的,適性,56,2.786,0.139,2.512,3.059,1,0,2019,就業者(Webモニター)
1485,245,260,非破壊検査技術者,IPD_04_01_005,企業的,適性,56,2.607,0.148,2.317,2.897,1,0,2019,就業者(Webモニター)
1486,245,260,非破壊検査技術者,IPD_04_01_006,慣習的,適性,56,3.196,0.156,2.892,3.501,1,0,2019,就業者(Webモニター)
1487,246,261,電子機器組立,IPD_04_01_001,現実的,適性,43,3.395,0.164,3.075,3.716,0,0,2019,就業者(Webモニター)
1488,246,261,電子機器組立,IPD_04_01_002,研究的,適性,43,3.000,0.152,2.701,3.299,0,0,2019,就業者(Webモニター)
1489,246,261,電子機器組立,IPD_04_01_003,芸術的,適性,43,2.651,0.156,2.346,2.956,0,0,2019,就業者(Webモニター)
1490,246,261,電子機器組立,IPD_04_01_004,社会的,適性,43,2.721,0.139,2.449,2.992,0,0,2019,就業者(Webモニター)
1491,246,261,電子機器組立,IPD_04_01_005,企業的,適性,43,2.930,0.150,2.636,3.225,0,0,2019,就業者(Webモニター)
1492,246,261,電子機器組立,IPD_04_01_006,慣習的,適性,43,3.209,0.131,2.952,3.467,0,0,2019,就業者(Webモニター)
1493,247,262,機械設計技術者,IPD_04_01_001,現実的,適性,70,3.571,0.118,3.340,3.803,0,0,2019,就業者(Webモニター)
1494,247,262,機械設計技術者,IPD_04_01_002,研究的,適性,70,3.471,0.125,3.226,3.716,0,0,2019,就業者(Webモニター)
1495,247,262,機械設計技術者,IPD_04_01_003,芸術的,適性,70,2.843,0.128,2.592,3.094,0,0,2019,就業者(Webモニター)
1496,247,262,機械設計技術者,IPD_04_01_004,社会的,適性,70,3.186,0.112,2.966,3.405,0,0,2019,就業者(Webモニター)
1497,247,262,機械設計技術者,IPD_04_01_005,企業的,適性,70,3.214,0.109,3.000,3.429,0,0,2019,就業者(Webモニター)
1498,247,262,機械設計技術者,IPD_04_01_006,慣習的,適性,70,2.886,0.114,2.662,3.110,0,0,2019,就業者(Webモニター)
1499,248,263,光学機器組立,IPD_04_01_001,現実的,適性,40,3.350,0.204,2.950,3.750,0,0,2019,就業者(Webモニター)
1500,248,263,光学機器組立,IPD_04_01_002,研究的,適性,40,2.775,0.188,2.407,3.143,0,0,2019,就業者(Webモニター)
1501,248,263,光学機器組立,IPD_04_01_003,芸術的,適性,40,2.325,0.166,2.000,2.650,0,0,2019,就業者(Webモニター)
1502,248,263,光学機器組立,IPD_04_01_004,社会的,適性,40,2.350,0.154,2.048,2.652,0,0,2019,就業者(Webモニター)
1503,248,263,光学機器組立,IPD_04_01_005,企業的,適性,40,2.500,0.168,2.171,2.829,0,0,2019,就業者(Webモニター)
1504,248,263,光学機器組立,IPD_04_01_006,慣習的,適性,40,2.975,0.184,2.614,3.336,0,0,2019,就業者(Webモニター)
1505,249,264,自動車組立,IPD_04_01_001,現実的,適性,36,2.889,0.186,2.524,3.253,0,0,2019,就業者(Webモニター)
1506,249,264,自動車組立,IPD_04_01_002,研究的,適性,36,2.694,0.168,2.365,3.024,0,0,2019,就業者(Webモニター)
1507,249,264,自動車組立,IPD_04_01_003,芸術的,適性,36,2.639,0.165,2.315,2.962,0,0,2019,就業者(Webモニター)
1508,249,264,自動車組立,IPD_04_01_004,社会的,適性,36,2.444,0.162,2.128,2.761,0,0,2019,就業者(Webモニター)
1509,249,264,自動車組立,IPD_04_01_005,企業的,適性,36,2.333,0.149,2.041,2.626,0,0,2019,就業者(Webモニター)
1510,249,264,自動車組立,IPD_04_01_006,慣習的,適性,36,2.667,0.164,2.345,2.989,0,0,2019,就業者(Webモニター)
1511,250,265,生産用機械組立,IPD_04_01_001,現実的,適性,47,3.766,0.147,3.479,4.053,0,0,2019,就業者(Webモニター)
1512,250,265,生産用機械組立,IPD_04_01_002,研究的,適性,47,2.894,0.143,2.613,3.175,0,0,2019,就業者(Webモニター)
1513,250,265,生産用機械組立,IPD_04_01_003,芸術的,適性,47,2.702,0.161,2.387,3.017,0,0,2019,就業者(Webモニター)
1514,250,265,生産用機械組立,IPD_04_01_004,社会的,適性,47,2.872,0.151,2.577,3.168,0,0,2019,就業者(Webモニター)
1515,250,265,生産用機械組立,IPD_04_01_005,企業的,適性,47,2.809,0.141,2.531,3.086,0,0,2019,就業者(Webモニター)
1516,250,265,生産用機械組立,IPD_04_01_006,慣習的,適性,47,3.085,0.145,2.800,3.370,0,0,2019,就業者(Webモニター)
1517,251,266,計器組立,IPD_04_01_001,現実的,適性,42,3.905,0.155,3.600,4.209,0,0,2019,就業者(Webモニター)
1518,251,266,計器組立,IPD_04_01_002,研究的,適性,42,3.071,0.158,2.762,3.380,0,0,2019,就業者(Webモニター)
1519,251,266,計器組立,IPD_04_01_003,芸術的,適性,42,2.500,0.146,2.215,2.785,0,0,2019,就業者(Webモニター)
1520,251,266,計器組立,IPD_04_01_004,社会的,適性,42,3.000,0.141,2.725,3.275,0,0,2019,就業者(Webモニター)
1521,251,266,計器組立,IPD_04_01_005,企業的,適性,42,2.762,0.148,2.472,3.052,0,0,2019,就業者(Webモニター)
1522,251,266,計器組立,IPD_04_01_006,慣習的,適性,42,3.381,0.160,3.068,3.694,0,0,2019,就業者(Webモニター)
1523,252,267,半導体技術者,IPD_04_01_001,現実的,適性,56,3.571,0.171,3.237,3.906,0,0,2019,就業者(Webモニター)
1524,252,267,半導体技術者,IPD_04_01_002,研究的,適性,56,3.554,0.167,3.226,3.881,0,0,2019,就業者(Webモニター)
1525,252,267,半導体技術者,IPD_04_01_003,芸術的,適性,56,2.607,0.148,2.317,2.897,0,0,2019,就業者(Webモニター)
1526,252,267,半導体技術者,IPD_04_01_004,社会的,適性,56,3.000,0.146,2.713,3.287,0,0,2019,就業者(Webモニター)
1527,252,267,半導体技術者,IPD_04_01_005,企業的,適性,56,3.071,0.134,2.808,3.335,0,0,2019,就業者(Webモニター)
1528,252,267,半導体技術者,IPD_04_01_006,慣習的,適性,56,2.911,0.133,2.650,3.172,0,0,2019,就業者(Webモニター)
1529,253,268,半導体製造,IPD_04_01_001,現実的,適性,55,3.582,0.173,3.242,3.922,0,0,2019,就業者(Webモニター)
1530,253,268,半導体製造,IPD_04_01_002,研究的,適性,55,2.891,0.165,2.567,3.215,0,0,2019,就業者(Webモニター)
1531,253,268,半導体製造,IPD_04_01_003,芸術的,適性,55,2.273,0.161,1.957,2.588,0,0,2019,就業者(Webモニター)
1532,253,268,半導体製造,IPD_04_01_004,社会的,適性,55,2.764,0.156,2.459,3.069,0,0,2019,就業者(Webモニター)
1533,253,268,半導体製造,IPD_04_01_005,企業的,適性,55,2.582,0.155,2.278,2.886,0,0,2019,就業者(Webモニター)
1534,253,268,半導体製造,IPD_04_01_006,慣習的,適性,55,3.345,0.163,3.027,3.664,0,0,2019,就業者(Webモニター)
1535,254,269,物流設備管理・保全,IPD_04_01_001,現実的,適性,49,3.408,0.157,3.101,3.716,0,0,2019,就業者(Webモニター)
1536,254,269,物流設備管理・保全,IPD_04_01_002,研究的,適性,49,2.939,0.158,2.629,3.249,0,0,2019,就業者(Webモニター)
1537,254,269,物流設備管理・保全,IPD_04_01_003,芸術的,適性,49,2.755,0.141,2.478,3.032,0,0,2019,就業者(Webモニター)
1538,254,269,物流設備管理・保全,IPD_04_01_004,社会的,適性,49,2.796,0.151,2.499,3.093,0,0,2019,就業者(Webモニター)
1539,254,269,物流設備管理・保全,IPD_04_01_005,企業的,適性,49,2.755,0.132,2.496,3.014,0,0,2019,就業者(Webモニター)
1540,254,269,物流設備管理・保全,IPD_04_01_006,慣習的,適性,49,3.020,0.144,2.738,3.303,0,0,2019,就業者(Webモニター)
1541,255,270,自動車技術者,IPD_04_01_001,現実的,適性,43,3.674,0.140,3.400,3.949,0,0,2019,就業者(Webモニター)
1542,255,270,自動車技術者,IPD_04_01_002,研究的,適性,43,3.628,0.129,3.375,3.881,0,0,2019,就業者(Webモニター)
1543,255,270,自動車技術者,IPD_04_01_003,芸術的,適性,43,2.930,0.139,2.658,3.202,0,0,2019,就業者(Webモニター)
1544,255,270,自動車技術者,IPD_04_01_004,社会的,適性,43,3.209,0.085,3.042,3.376,0,0,2019,就業者(Webモニター)
1545,255,270,自動車技術者,IPD_04_01_005,企業的,適性,43,3.186,0.107,2.977,3.395,0,0,2019,就業者(Webモニター)
1546,255,270,自動車技術者,IPD_04_01_006,慣習的,適性,43,2.977,0.113,2.756,3.198,0,0,2019,就業者(Webモニター)
1547,256,271,精密機器技術者,IPD_04_01_001,現実的,適性,45,3.600,0.160,3.286,3.914,0,0,2019,就業者(Webモニター)
1548,256,271,精密機器技術者,IPD_04_01_002,研究的,適性,45,3.422,0.167,3.096,3.749,0,0,2019,就業者(Webモニター)
1549,256,271,精密機器技術者,IPD_04_01_003,芸術的,適性,45,2.822,0.128,2.571,3.074,0,0,2019,就業者(Webモニター)
1550,256,271,精密機器技術者,IPD_04_01_004,社会的,適性,45,3.200,0.137,2.931,3.469,0,0,2019,就業者(Webモニター)
1551,256,271,精密機器技術者,IPD_04_01_005,企業的,適性,45,3.156,0.145,2.870,3.441,0,0,2019,就業者(Webモニター)
1552,256,271,精密機器技術者,IPD_04_01_006,慣習的,適性,45,2.978,0.151,2.682,3.273,0,0,2019,就業者(Webモニター)
1553,257,272,電気技術者,IPD_04_01_001,現実的,適性,41,3.488,0.160,3.173,3.802,0,0,2019,就業者(Webモニター)
1554,257,272,電気技術者,IPD_04_01_002,研究的,適性,41,3.171,0.181,2.816,3.526,0,0,2019,就業者(Webモニター)
1555,257,272,電気技術者,IPD_04_01_003,芸術的,適性,41,2.171,0.144,1.889,2.452,0,0,2019,就業者(Webモニター)
1556,257,272,電気技術者,IPD_04_01_004,社会的,適性,41,2.561,0.160,2.247,2.875,0,0,2019,就業者(Webモニター)
1557,257,272,電気技術者,IPD_04_01_005,企業的,適性,41,2.829,0.156,2.524,3.135,0,0,2019,就業者(Webモニター)
1558,257,272,電気技術者,IPD_04_01_006,慣習的,適性,41,3.024,0.186,2.659,3.390,0,0,2019,就業者(Webモニター)
1559,258,273,電子機器技術者,IPD_04_01_001,現実的,適性,58,3.828,0.133,3.567,4.088,0,0,2019,就業者(Webモニター)
1560,258,273,電子機器技術者,IPD_04_01_002,研究的,適性,58,3.552,0.158,3.242,3.861,0,0,2019,就業者(Webモニター)
1561,258,273,電子機器技術者,IPD_04_01_003,芸術的,適性,58,2.483,0.142,2.205,2.761,0,0,2019,就業者(Webモニター)
1562,258,273,電子機器技術者,IPD_04_01_004,社会的,適性,58,2.983,0.131,2.725,3.240,0,0,2019,就業者(Webモニター)
1563,258,273,電子機器技術者,IPD_04_01_005,企業的,適性,58,3.052,0.129,2.799,3.304,0,0,2019,就業者(Webモニター)
1564,258,273,電子機器技術者,IPD_04_01_006,慣習的,適性,58,3.069,0.127,2.819,3.319,0,0,2019,就業者(Webモニター)
1565,259,274,電気通信技術者,IPD_04_01_001,現実的,適性,57,3.386,0.156,3.081,3.691,0,0,2019,就業者(Webモニター)
1566,259,274,電気通信技術者,IPD_04_01_002,研究的,適性,57,2.947,0.149,2.655,3.239,0,0,2019,就業者(Webモニター)
1567,259,274,電気通信技術者,IPD_04_01_003,芸術的,適性,57,2.404,0.152,2.106,2.701,0,0,2019,就業者(Webモニター)
1568,259,274,電気通信技術者,IPD_04_01_004,社会的,適性,57,3.123,0.156,2.816,3.429,0,0,2019,就業者(Webモニター)
1569,259,274,電気通信技術者,IPD_04_01_005,企業的,適性,57,3.140,0.147,2.852,3.428,0,0,2019,就業者(Webモニター)
1570,259,274,電気通信技術者,IPD_04_01_006,慣習的,適性,57,2.842,0.141,2.565,3.119,0,0,2019,就業者(Webモニター)
1571,260,275,家電修理,IPD_04_01_001,現実的,適性,57,3.526,0.164,3.204,3.848,0,0,2019,就業者(Webモニター)
1572,260,275,家電修理,IPD_04_01_002,研究的,適性,57,3.263,0.151,2.967,3.560,0,0,2019,就業者(Webモニター)
1573,260,275,家電修理,IPD_04_01_003,芸術的,適性,57,2.772,0.130,2.517,3.027,0,0,2019,就業者(Webモニター)
1574,260,275,家電修理,IPD_04_01_004,社会的,適性,57,3.140,0.153,2.840,3.441,0,0,2019,就業者(Webモニター)
1575,260,275,家電修理,IPD_04_01_005,企業的,適性,57,2.772,0.144,2.490,3.054,0,0,2019,就業者(Webモニター)
1576,260,275,家電修理,IPD_04_01_006,慣習的,適性,57,2.965,0.139,2.692,3.238,0,0,2019,就業者(Webモニター)
1577,261,276,プラント設計技術者,IPD_04_01_001,現実的,適性,58,3.362,0.137,3.094,3.630,1,0,2019,就業者(Webモニター)
1578,261,276,プラント設計技術者,IPD_04_01_002,研究的,適性,58,3.000,0.137,2.731,3.269,1,0,2019,就業者(Webモニター)
1579,261,276,プラント設計技術者,IPD_04_01_003,芸術的,適性,58,2.569,0.122,2.330,2.808,1,0,2019,就業者(Webモニター)
1580,261,276,プラント設計技術者,IPD_04_01_004,社会的,適性,58,3.155,0.114,2.932,3.379,1,0,2019,就業者(Webモニター)
1581,261,276,プラント設計技術者,IPD_04_01_005,企業的,適性,58,3.190,0.130,2.936,3.444,1,0,2019,就業者(Webモニター)
1582,261,276,プラント設計技術者,IPD_04_01_006,慣習的,適性,58,3.017,0.125,2.772,3.263,1,0,2019,就業者(Webモニター)
1583,262,278,織布工/織機オペレーター,IPD_04_01_001,現実的,適性,28,3.036,0.209,2.626,3.445,0,0,2019,就業者(Webモニター)
1584,262,278,織布工/織機オペレーター,IPD_04_01_002,研究的,適性,28,2.750,0.175,2.406,3.094,0,0,2019,就業者(Webモニター)
1585,262,278,織布工/織機オペレーター,IPD_04_01_003,芸術的,適性,28,2.429,0.195,2.046,2.812,0,0,2019,就業者(Webモニター)
1586,262,278,織布工/織機オペレーター,IPD_04_01_004,社会的,適性,28,2.714,0.177,2.367,3.061,0,0,2019,就業者(Webモニター)
1587,262,278,織布工/織機オペレーター,IPD_04_01_005,企業的,適性,28,2.607,0.188,2.239,2.975,0,0,2019,就業者(Webモニター)
1588,262,278,織布工/織機オペレーター,IPD_04_01_006,慣習的,適性,28,2.857,0.168,2.527,3.187,0,0,2019,就業者(Webモニター)
1589,263,279,染色工/染色設備オペレーター,IPD_04_01_001,現実的,適性,23,3.261,0.169,2.930,3.592,0,0,2019,就業者(Webモニター)
1590,263,279,染色工/染色設備オペレーター,IPD_04_01_002,研究的,適性,23,3.130,0.145,2.847,3.414,0,0,2019,就業者(Webモニター)
1591,263,279,染色工/染色設備オペレーター,IPD_04_01_003,芸術的,適性,23,3.087,0.177,2.740,3.434,0,0,2019,就業者(Webモニター)
1592,263,279,染色工/染色設備オペレーター,IPD_04_01_004,社会的,適性,23,3.130,0.145,2.847,3.414,0,0,2019,就業者(Webモニター)
1593,263,279,染色工/染色設備オペレーター,IPD_04_01_005,企業的,適性,23,2.870,0.114,2.646,3.094,0,0,2019,就業者(Webモニター)
1594,263,279,染色工/染色設備オペレーター,IPD_04_01_006,慣習的,適性,23,3.087,0.165,2.763,3.411,0,0,2019,就業者(Webモニター)
1595,264,280,ミシン縫製,IPD_04_01_001,現実的,適性,54,3.741,0.159,3.429,4.052,0,0,2019,就業者(Webモニター)
1596,264,280,ミシン縫製,IPD_04_01_002,研究的,適性,54,2.981,0.157,2.673,3.290,0,0,2019,就業者(Webモニター)
1597,264,280,ミシン縫製,IPD_04_01_003,芸術的,適性,54,3.093,0.166,2.768,3.417,0,0,2019,就業者(Webモニター)
1598,264,280,ミシン縫製,IPD_04_01_004,社会的,適性,54,2.630,0.146,2.344,2.915,0,0,2019,就業者(Webモニター)
1599,264,280,ミシン縫製,IPD_04_01_005,企業的,適性,54,2.667,0.152,2.369,2.964,0,0,2019,就業者(Webモニター)
1600,264,280,ミシン縫製,IPD_04_01_006,慣習的,適性,54,3.315,0.165,2.992,3.638,0,0,2019,就業者(Webモニター)
1601,265,281,木材製造,IPD_04_01_001,現実的,適性,44,3.523,0.180,3.171,3.875,0,0,2019,就業者(Webモニター)
1602,265,281,木材製造,IPD_04_01_002,研究的,適性,44,2.864,0.177,2.517,3.210,0,0,2019,就業者(Webモニター)
1603,265,281,木材製造,IPD_04_01_003,芸術的,適性,44,2.864,0.174,2.523,3.204,0,0,2019,就業者(Webモニター)
